evoked?,context,question,source,context_id,question_id,highlight
False,"Success motivates us, but a near win can propel us in an ongoing quest. One of the most vivid examples of this comes when we look at the difference between Olympic silver medalists and bronze medalists after a competition. Thomas Gilovich and his team from Cornell studied this difference and found that the frustration silver medalists feel compared to bronze, who are typically a bit more happy to have just not received fourth place and not medaled at all, gives silver medalists a focus on follow-up competition.",How does learning that you don't know much help you?,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt-6516.0,1566153796.3c567fbf11d110d78f374ad8cf32a954.144.6,frustration silver medalists feel compared to bronze
True,"One of the most vivid examples of this comes when we look at the difference between Olympic silver medalists and bronze medalists after a competition. Thomas Gilovich and his team from Cornell studied this difference and found that the frustration silver medalists feel compared to bronze, who are typically a bit more happy to have just not received fourth place and not medaled at all, gives silver medalists a focus on follow-up competition. We see it even in the gambling industry that once picked up on this phenomenon of the near win and created these scratch-off tickets that had a higher than average rate of near wins and so compelled people to buy more tickets that they were called heart-stoppers,",Can this near win phenomenon be applied to anything else?,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt-6780.0,1566071889.bc563737084d213ef5915ea6f95afde2.143.15,gambling industry
True,"One of the most vivid examples of this comes when we look at the difference between Olympic silver medalists and bronze medalists after a competition. Thomas Gilovich and his team from Cornell studied this difference and found that the frustration silver medalists feel compared to bronze, who are typically a bit more happy to have just not received fourth place and not medaled at all, gives silver medalists a focus on follow-up competition. We see it even in the gambling industry that once picked up on this phenomenon of the near win and created these scratch-off tickets that had a higher than average rate of near wins and so compelled people to buy more tickets that they were called heart-stoppers,",Are there other gambling examples of the near win?,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt-6780.0,1566077833.ae72b7b36653fb164a8f3e96edb049cb.143.15,higher than average rate of near wins
True,"One of the most vivid examples of this comes when we look at the difference between Olympic silver medalists and bronze medalists after a competition. Thomas Gilovich and his team from Cornell studied this difference and found that the frustration silver medalists feel compared to bronze, who are typically a bit more happy to have just not received fourth place and not medaled at all, gives silver medalists a focus on follow-up competition. We see it even in the gambling industry that once picked up on this phenomenon of the near win and created these scratch-off tickets that had a higher than average rate of near wins and so compelled people to buy more tickets that they were called heart-stoppers,",What other industries does this apply to?,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt-6780.0,1566131791.b134f141c64514761da87c15c0914582.143.15,see it even in the gambling industry
True,"One of the most vivid examples of this comes when we look at the difference between Olympic silver medalists and bronze medalists after a competition. Thomas Gilovich and his team from Cornell studied this difference and found that the frustration silver medalists feel compared to bronze, who are typically a bit more happy to have just not received fourth place and not medaled at all, gives silver medalists a focus on follow-up competition. We see it even in the gambling industry that once picked up on this phenomenon of the near win and created these scratch-off tickets that had a higher than average rate of near wins and so compelled people to buy more tickets that they were called heart-stoppers,",What motivate them to buy more tickets?,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt-6780.0,1566156213.aaa2697d69e6afc29ca1fc790afdd041.143.15,buy more tickets that they were called heart-stoppers
False,"One of the most vivid examples of this comes when we look at the difference between Olympic silver medalists and bronze medalists after a competition. Thomas Gilovich and his team from Cornell studied this difference and found that the frustration silver medalists feel compared to bronze, who are typically a bit more happy to have just not received fourth place and not medaled at all, gives silver medalists a focus on follow-up competition. We see it even in the gambling industry that once picked up on this phenomenon of the near win and created these scratch-off tickets that had a higher than average rate of near wins and so compelled people to buy more tickets that they were called heart-stoppers,",Do near winners go on to win more often than non-near winners?,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt-6780.0,1566153796.3c567fbf11d110d78f374ad8cf32a954.144.18,see it even in the gambling industry
False,"One of the most vivid examples of this comes when we look at the difference between Olympic silver medalists and bronze medalists after a competition. Thomas Gilovich and his team from Cornell studied this difference and found that the frustration silver medalists feel compared to bronze, who are typically a bit more happy to have just not received fourth place and not medaled at all, gives silver medalists a focus on follow-up competition. We see it even in the gambling industry that once picked up on this phenomenon of the near win and created these scratch-off tickets that had a higher than average rate of near wins and so compelled people to buy more tickets that they were called heart-stoppers,",How are we motivated by near wins?,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt-6780.0,1566131791.b134f141c64514761da87c15c0914582.143.9,buy more tickets that they were called heart-stoppers
False,"One of the most vivid examples of this comes when we look at the difference between Olympic silver medalists and bronze medalists after a competition. Thomas Gilovich and his team from Cornell studied this difference and found that the frustration silver medalists feel compared to bronze, who are typically a bit more happy to have just not received fourth place and not medaled at all, gives silver medalists a focus on follow-up competition. We see it even in the gambling industry that once picked up on this phenomenon of the near win and created these scratch-off tickets that had a higher than average rate of near wins and so compelled people to buy more tickets that they were called heart-stoppers,",What are some important ongoing quests?,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt-6780.0,1566077833.ae72b7b36653fb164a8f3e96edb049cb.143.9,higher than average rate of near wins
False,"One of the most vivid examples of this comes when we look at the difference between Olympic silver medalists and bronze medalists after a competition. Thomas Gilovich and his team from Cornell studied this difference and found that the frustration silver medalists feel compared to bronze, who are typically a bit more happy to have just not received fourth place and not medaled at all, gives silver medalists a focus on follow-up competition. We see it even in the gambling industry that once picked up on this phenomenon of the near win and created these scratch-off tickets that had a higher than average rate of near wins and so compelled people to buy more tickets that they were called heart-stoppers,",How does being closer instead of slightly further away from a goal change performance?,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt-6780.0,1566050732.b7e55f00e9077b025de2c811b69ae04a.144.9,gambling industry
True,"One of the most vivid examples of this comes when we look at the difference between Olympic silver medalists and bronze medalists after a competition. Thomas Gilovich and his team from Cornell studied this difference and found that the frustration silver medalists feel compared to bronze, who are typically a bit more happy to have just not received fourth place and not medaled at all, gives silver medalists a focus on follow-up competition. We see it even in the gambling industry that once picked up on this phenomenon of the near win and created these scratch-off tickets that had a higher than average rate of near wins and so compelled people to buy more tickets that they were called heart-stoppers, and were set on a gambling industry set of abuses in Britain in the 1970s.",How do near wins effect the brain and body?,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt-6855.0,1566050732.b7e55f00e9077b025de2c811b69ae04a.144.15,they were called heart-stoppers
True,"One of the most vivid examples of this comes when we look at the difference between Olympic silver medalists and bronze medalists after a competition. Thomas Gilovich and his team from Cornell studied this difference and found that the frustration silver medalists feel compared to bronze, who are typically a bit more happy to have just not received fourth place and not medaled at all, gives silver medalists a focus on follow-up competition. We see it even in the gambling industry that once picked up on this phenomenon of the near win and created these scratch-off tickets that had a higher than average rate of near wins and so compelled people to buy more tickets that they were called heart-stoppers, and were set on a gambling industry set of abuses in Britain in the 1970s.",Aren't gambling and and trying hard at something different?,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt-6855.0,1566140045.2e2e634c5c7ea1a8fef9471cbe1468e9.144.15,near wins and so compelled people to buy more tickets
