evoked?,context,question,source,context_id,question_id
False,"We’re married to other people. You didn’t tell me! Sorry, Ma.",Did they receive amalobolo?,255051__changing-direction,255051__changing-direction-660-16,255051__changing-direction-660-17-1
True,Do your father and his people know? Did they receive amalobolo? No!,Why are you keeping it a secret?,255051__changing-direction,255051__changing-direction-660-18,255051__changing-direction-660-19-0
False,Do your father and his people know? Did they receive amalobolo? No!,Why not?,255051__changing-direction,255051__changing-direction-660-18,255051__changing-direction-660-13-0
True,No! Why are you keeping it a secret? I only got married recently.,Who did you marry?,255051__changing-direction,255051__changing-direction-660-20,255051__changing-direction-660-21-0
False,No! Why are you keeping it a secret? I only got married recently.,You married a woman?,255051__changing-direction,255051__changing-direction-660-20,255051__changing-direction-661-2-0
True,Bazilile? I married a woman.,You married a woman?,255051__changing-direction,255051__changing-direction-661-1,255051__changing-direction-661-2-0
False,Bazilile? I married a woman.,"Bazilile, where have you ever heard of such a thing?",255051__changing-direction,255051__changing-direction-661-1,255051__changing-direction-661-6-0
True,"Yes. Tell me you’re joking. I’m not joking, Ma.","Bazilile, where have you ever heard of such a thing?",255051__changing-direction,255051__changing-direction-661-5,255051__changing-direction-661-6-0
False,"Yes. Tell me you’re joking. I’m not joking, Ma.",What will your father say?,255051__changing-direction,255051__changing-direction-661-5,255051__changing-direction-661-10-1
True,You must! What will your father say? I don’t care.,How can you say that?,255051__changing-direction,255051__changing-direction-661-11,255051__changing-direction-661-12-0
False,You must! What will your father say? I don’t care.,How can you love a woman when you’re a woman?,255051__changing-direction,255051__changing-direction-661-11,255051__changing-direction-661-20-1
True,You have to care! I don’t. He and I no longer have anything to do with each other.,Because of the woman you married?,255051__changing-direction,255051__changing-direction-661-13,255051__changing-direction-661-14-0
False,You have to care! I don’t. He and I no longer have anything to do with each other.,You married a woman?,255051__changing-direction,255051__changing-direction-661-13,255051__changing-direction-661-2-0
True,Because I speak to you. Get rid of her. I won’t do that.,Why not?,255051__changing-direction,255051__changing-direction-661-17,255051__changing-direction-661-18-0
False,Because I speak to you. Get rid of her. I won’t do that.,How can you say that?,255051__changing-direction,255051__changing-direction-661-17,255051__changing-direction-661-12-0
True,I don’t want a man. I want the woman I’m married to. Stop being selfish!,Selfish?,255051__changing-direction,255051__changing-direction-661-22,255051__changing-direction-661-23-0
False,I don’t want a man. I want the woman I’m married to. Stop being selfish!,What kind of family is this girl from?,255051__changing-direction,255051__changing-direction-661-22,255051__changing-direction-661-27-0
True,"How can they accept this union? Free the girl, and let her go back to her people. Her people accepted amalobolo from me.",What?,255051__changing-direction,255051__changing-direction-661-25,255051__changing-direction-661-26-0
False,"How can they accept this union? Free the girl, and let her go back to her people. Her people accepted amalobolo from me.",How can you love a woman when you’re a woman?,255051__changing-direction,255051__changing-direction-661-25,255051__changing-direction-661-20-1
True,"Free the girl, and let her go back to her people. Her people accepted amalobolo from me. What?",What kind of family is this girl from?,255051__changing-direction,255051__changing-direction-661-26,255051__changing-direction-661-27-0
False,"Free the girl, and let her go back to her people. Her people accepted amalobolo from me. What?",How can they accept this union?,255051__changing-direction,255051__changing-direction-661-26,255051__changing-direction-661-24-1
True,What? What kind of family is this girl from? Normal people wouldn’t accept this pervesion of culture and nature.,Who is she?,255051__changing-direction,255051__changing-direction-661-27,255051__changing-direction-661-28-0
False,What? What kind of family is this girl from? Normal people wouldn’t accept this pervesion of culture and nature.,What?,255051__changing-direction,255051__changing-direction-661-27,255051__changing-direction-661-26-0
True,"If I can’t be with this person, then I’ll spend my life alone. That has to be better than this sick arrangement you’ve gotten yourself into. I won’t be separated from her.",Who is she?,255051__changing-direction,255051__changing-direction-661-37,255051__changing-direction-661-38-0
False,"If I can’t be with this person, then I’ll spend my life alone. That has to be better than this sick arrangement you’ve gotten yourself into. I won’t be separated from her.",You?,255051__changing-direction,255051__changing-direction-661-37,255051__changing-direction-661-40-0
True,Who is she? Where is she? It’s me.,You?,255051__changing-direction,255051__changing-direction-661-39,255051__changing-direction-661-40-0
False,Who is she? Where is she? It’s me.,Who is she?,255051__changing-direction,255051__changing-direction-661-39,255051__changing-direction-661-38-0
True,What are you doing? Rewriting my will.,Are you alright?,255051__changing-direction,255051__changing-direction-662-1,255051__changing-direction-662-2-0
False,What are you doing? Rewriting my will.,Why can’t she come and live here?,255051__changing-direction,255051__changing-direction-662-1,255051__changing-direction-664-1-2
True,Yes. I didn’t know it would hurt so much to lose Ma. But I’m reconciled to it now.,Are you sure?,255051__changing-direction,255051__changing-direction-662-5,255051__changing-direction-662-6-0
False,Yes. I didn’t know it would hurt so much to lose Ma. But I’m reconciled to it now.,Where is she?,255051__changing-direction,255051__changing-direction-662-5,255051__changing-direction-661-38-1
True,"I’m sorry, Mme, I couldn’t get on that plane. I’ll get a job and move out soon, and… I’m so glad you’re back.",Really?,255051__changing-direction,255051__changing-direction-665-3,255051__changing-direction-665-4-0
False,"I’m sorry, Mme, I couldn’t get on that plane. I’ll get a job and move out soon, and… I’m so glad you’re back.",Why can’t she come and live here?,255051__changing-direction,255051__changing-direction-665-3,255051__changing-direction-664-1-2
True,"I’ll freshen up and join you. Oh. When I asked you to marry me, I didn’t know we’d end up with two daughters.",Two?,255051__changing-direction,255051__changing-direction-666-5,255051__changing-direction-666-6-0
